Wavelength(Angstrom),Flux(10e-16 erg/s/cm2),Flux_error(10e-16 erg/s/cm2)
5927.22063382,6.00487279055,0.149485003189
5928.37224739,5.96145864624,0.14723647813
5929.52386095,5.53547836552,0.145560328967
5930.67547452,5.43869373399,0.153246375414
5931.82708808,5.63007288749,0.15652063752
5932.97870165,5.98782995826,0.15827990179
5934.13031521,6.01439238209,0.158927484948
5935.28192877,5.37033923394,0.150788871445
5936.43354234,5.75541205847,0.148636018095
5937.5851559,6.21086379179,0.14910863601
5938.73676947,5.76470506869,0.144304867321
5939.88838303,5.72337197844,0.143315857093
5941.0399966,5.72767914098,0.143451762868
5942.19161016,5.67922515063,0.144007926024
5943.34322373,5.39553528775,0.142438731315
5944.49483729,6.01504989141,0.150028576656
5945.64645086,5.96694636094,0.149766012986
5946.79806442,6.2620245818,0.152725979547
5947.94967798,6.08070659153,0.150870017863
5949.10129155,5.97099411964,0.148843408818
5950.25290511,6.17387650996,0.152241797647
5951.40451868,5.72023530956,0.150223890543
5952.55613224,5.01154190083,0.16088181495
5953.70774581,5.26054364694,0.168435826828
5954.85935937,5.64374558745,0.152293016671
5956.01097294,5.41730879905,0.148535846523
5957.1625865,5.59456791332,0.143976642054
5958.31420007,5.4531287636,0.140871637645
5959.46581363,5.82158438989,0.142917569628
5960.61742719,6.01313612635,0.145868106329
5961.76904076,6.0358291978,0.145747371047
5962.92065432,5.8353825566,0.143330382385
5964.07226789,5.87563726802,0.146906466152
5965.22388145,6.07021238271,0.149656411555
5966.37549502,6.23378079757,0.149058359972
5967.52710858,6.19912973849,0.147211679255
5968.67872215,5.64230933721,0.154956405894
5969.83033571,5.40045231401,0.161223523261
5970.98194928,5.89477544807,0.148382338345
5972.13356284,5.70126812429,0.146824310574
5973.2851764,5.76736686972,0.145608255812
5974.43678997,6.11351217758,0.152110490997
5975.58840353,5.71421819926,0.162991638364
5976.7400171,5.96710835599,0.157913957087
5977.89163066,5.72985283928,0.1570034463
5979.04324423,5.58675985773,0.152700386579
5980.19485779,5.32511985066,0.143009204696
5981.34647136,5.68208865139,0.144396022624
5982.49808492,6.00052645274,0.14728021944
5983.64969849,5.76797567466,0.144386741658
5984.80131205,5.91165469712,0.144096732135
5985.95292561,5.69620127908,0.142302792453
5987.10453918,5.63530649231,0.14246334821
5988.25615274,5.52582695449,0.140940856118
5989.40776631,5.61344827771,0.140055756319
5990.55937987,5.51269476743,0.140428450816
5991.71099344,5.41580849194,0.142426654478
5992.862607,5.45051301998,0.140750273705
5994.01422057,5.62192601873,0.140477188298
5995.16583413,5.65998215025,0.141280496478
5996.3174477,5.81909252484,0.144685717818
5997.46906126,5.63000353667,0.147758958492
5998.62067482,5.28444109336,0.145034953473
5999.77228839,5.55609144169,0.141647417254
6000.92390195,5.6295191397,0.142969830899
6002.07551552,5.84861321123,0.148406243865
6003.22712908,5.87326769335,0.146400016551
6004.37874265,5.63773112413,0.143913280019
6005.53035621,5.20968461242,0.142026580303
6006.68196978,5.11748189973,0.148751988817
6007.83358334,5.23467049617,0.142366948582
6008.98519691,5.81671236225,0.142944982394
6010.13681047,5.69524783762,0.14196665934
6011.28842403,5.31315868665,0.137142120145
6012.4400376,5.4803910484,0.138773229323
6013.59165116,5.47483927683,0.138792237934
6014.74326473,5.23812956697,0.136798360426
6015.89487829,5.11473274843,0.135839864891
6017.04649186,5.44464731682,0.140599793008
6018.19810542,5.5176345577,0.138663462456
6019.34971899,5.60774192263,0.139268148027
6020.50133255,5.10301193002,0.13377896921
6021.65294612,5.16924514193,0.134917988642
6022.80455968,5.6474979434,0.14376508234
6023.95617324,5.84581641432,0.144203339172
6025.10778681,5.73460257653,0.139650950671
6026.25940037,5.27757218556,0.136355024705
6027.41101394,5.17279526877,0.138748289828
6028.5626275,5.47703044519,0.14201040065
6029.71424107,5.31150961938,0.137418224762
6030.86585463,5.53704590587,0.141498293133
6032.0174682,5.60136005877,0.140705126187
6033.16908176,5.31678557585,0.137550151798
6034.32069533,5.4220352429,0.14005795662
6035.47230889,5.32598064789,0.137903233842
6036.62392245,5.51050201089,0.138019088759
6037.77553602,5.30331245803,0.135568880523
6038.92714958,5.2391830642,0.134536906534
6040.07876315,5.50648495713,0.137218419285
6041.23037671,5.63635787196,0.139816568773
6042.38199028,5.44056991197,0.138654785331
6043.53360384,5.27300085462,0.13588130664
6044.68521741,5.59415180838,0.137555172784
6045.83683097,5.31602801076,0.134707132032
6046.98844453,5.48672367848,0.140136968912
6048.1400581,5.52594183333,0.142109149472
6049.29167166,5.34152899643,0.137186763083
6050.44328523,5.18432285779,0.135307524536
6051.59489879,5.50664377581,0.136744287629
6052.74651236,5.43994099001,0.13828655761
6053.89812592,5.02686313866,0.132463090292
6055.04973949,5.14980361821,0.147271749111
6056.20135305,5.59685649046,0.157203971424
6057.35296662,5.54545164908,0.135042512412
6058.50458018,5.07240704145,0.132971152896
6059.65619374,5.12881625936,0.133409533805
6060.80780731,5.60858154404,0.13729259257
6061.95942087,5.29772045239,0.135601124023
6063.11103444,5.3438255145,0.136382776614
6064.262648,5.5389760822,0.137111332483
6065.41426157,5.57401518825,0.137180848741
6066.56587513,5.46986613464,0.136826277772
6067.7174887,5.36052900422,0.135469503044
6068.86910226,5.54828126852,0.140215766137
6070.02071583,5.64401293222,0.1418753386
6071.17232939,5.34771657211,0.132514665003
6072.32394295,5.10904121642,0.134955203498
6073.47555652,4.96810499251,0.146355613495
6074.62717008,5.12037081148,0.138714582218
6075.77878365,5.35231066705,0.137339915573
6076.93039721,5.2642356518,0.133974109389
6078.08201078,5.2493913994,0.134468490426
6079.23362434,5.53105579475,0.13616658469
6080.38523791,5.37685927005,0.135258555444
6081.53685147,5.21094933849,0.134095498144
6082.68846504,5.14883535367,0.131922370597
6083.8400786,5.54891019048,0.134977512559
6084.99169216,5.75917394354,0.13667692204
6086.14330573,5.44323859515,0.133151511357
6087.29491929,5.83417447586,0.137977134158
6088.44653286,5.29129623688,0.133385801994
6089.59814642,5.15566349802,0.13338477629
6090.74975999,5.55274883792,0.136298263571
6091.90137355,5.21495368674,0.132598673466
6093.05298712,5.80026086484,0.137621413407
6094.20460068,5.66941068575,0.137194025728
6095.35621425,5.32658733524,0.134007171798
6096.50782781,5.2734360178,0.132622951217
6097.65944137,5.30769003018,0.133425481848
6098.81105494,5.47874462811,0.135477617686
6099.9626685,5.55458425244,0.136176469498
6101.11428207,5.36610089283,0.135008300221
6102.26589563,5.02217375251,0.1305161801
6103.4175092,5.48582952932,0.135136753099
6104.56912276,5.35911075343,0.134668899744
6105.72073633,5.18041009497,0.133595401289
6106.87234989,5.5521267981,0.136948923841
6108.02396346,5.13190634143,0.132173436457
6109.17557702,5.10773731507,0.133143347084
6110.32719058,5.36390813629,0.135286365256
6111.47880415,5.48905725425,0.134772123613
6112.63041771,5.68218817776,0.135362366611
6113.78203128,5.57460811131,0.13704761476
6114.93364484,5.36182072947,0.1385298397
6116.08525841,5.4596027423,0.13565277318
6117.23687197,5.68447516672,0.141660437077
6118.38848554,5.4214470844,0.134494778225
6119.5400991,5.66232154938,0.135063903302
6120.69171267,5.5462780356,0.135157473973
6121.84332623,5.7724855957,0.137666114248
6122.99493979,5.45646872039,0.133960105221
6124.14655336,5.3096932631,0.132286942181
6125.29816692,5.52511015285,0.134402754382
6126.44978049,5.33326460184,0.133552710498
6127.60139405,5.13978163026,0.132166372335
6128.75300762,5.21500874389,0.131927391584
6129.90462118,5.44127983146,0.13535787502
6131.05623475,5.66760227041,0.136581175884
6132.20784831,5.39811503247,0.133990520652
6133.35946188,5.25816454315,0.132595596354
6134.51107544,5.34862607373,0.13330513534
6135.662689,5.1807303793,0.132494920202
6136.81430257,5.12312208037,0.132953740744
6137.96591613,5.55708194084,0.139718432065
6139.1175297,5.85295531388,0.142602248379
6140.26914326,5.39888953822,0.136527483591
6141.42075683,4.98528546766,0.133369655428
6142.57237039,5.14425978757,0.134778492904
6143.72398396,5.22485709008,0.135456764462
6144.87559752,5.60030973791,0.140782500662
6146.02721109,5.51747362144,0.137472330646
6147.17882465,5.20732244929,0.133136316049
6148.33043821,5.61291835273,0.137219957841
6149.48205178,5.58229811168,0.136212443583
6150.63366534,5.42596600517,0.133999172961
6151.78527891,5.43829351093,0.133826201223
6152.93689247,5.55565998428,0.134968057885
6154.08850604,5.43413404976,0.133416622743
6155.2401196,5.31721385688,0.132560590071
6156.39173317,5.50251660778,0.133353144903
6157.54334673,5.18380352071,0.136732500306
6158.6949603,5.151678208,0.15592255285
6159.84657386,5.43913472052,0.136596933675
6160.99818742,5.72686916573,0.135301163517
6162.14980099,5.52374590041,0.134592501343
6163.30141455,5.05887569011,0.128901928862
6164.45302812,5.56106617207,0.133460777644
6165.60464168,5.75678478124,0.135841386904
6166.75625525,5.83165349405,0.137459517618
6167.90786881,5.79638727729,0.139877085307
6169.05948238,5.3197946604,0.138390914716
6170.21109594,5.31338209159,0.139172327425
6171.36270951,5.11691385826,0.138079530846
6172.51432307,5.30029543255,0.139078988365
6173.66593663,5.35042866572,0.13710239066
6174.8175502,5.17971288097,0.132694279001
6175.96916376,5.15113610692,0.135592405539
6177.12077733,5.24965980297,0.134753694029
6178.27239089,5.42419464752,0.132896069712
6179.42400446,5.56325416405,0.134003557019
6180.57561802,5.14141905082,0.129964128031
6181.72723159,4.84721115632,0.127245234988
6182.87884515,5.09373109589,0.131073600571
6184.03045872,5.01324814283,0.13027418014
6185.18207228,5.18858396291,0.130667008213
6186.33368584,5.49007263499,0.136556294292
6187.48529941,5.16402318381,0.141260346358
6188.63691297,5.28054632999,0.133626445377
6189.78852654,5.20155415491,0.129059928631
6190.9401401,5.19612943828,0.132366649304
6192.09175367,5.1538286129,0.132038705279
6193.24336723,5.02521460079,0.129958015166
6194.3949808,4.90202954048,0.130334920012
6195.54659436,5.16169543139,0.132713411689
6196.69820793,5.59340218423,0.134228632863
6197.84982149,5.19839313383,0.131868868555
6199.00143505,4.78465247921,0.132789909352
6200.15304862,5.27681885563,0.139951134515
6201.30466218,4.94567344248,0.146031391782
6202.45627575,5.45664871489,0.142001615992
6203.60788931,5.34436232163,0.135846300356
6204.75950288,4.94899169405,0.132706066325
6205.91111644,4.9713962449,0.132229908077
6207.06273001,5.37726690466,0.133360721877
6208.21434357,5.47082592885,0.132838514485
6209.36595714,5.30006461608,0.13194853432
6210.5175707,5.40624972513,0.133504361791
6211.66918426,5.31274999325,0.133286407971
6212.82079783,5.1389356561,0.132260555119
6213.97241139,5.34716176553,0.13396944409
6215.12402496,5.31262929106,0.133670352124
6216.27563852,5.55354028433,0.13729753911
6217.42725209,5.48416775656,0.134800363559
6218.57886565,5.15189843657,0.132919247313
6219.73047922,4.99838589098,0.133493112134
6220.88209278,5.286430562,0.137602082196
6222.03370635,5.62627765049,0.140810740608
6223.18531991,5.46987619315,0.137552939396
6224.33693347,5.28499113538,0.134989093088
6225.48854704,5.62136644758,0.136190093163
6226.6401606,5.7140699685,0.134642314159
6227.79177417,5.41511974828,0.132068095006
6228.94338773,5.58447180998,0.135320726339
6230.0950013,5.43220969678,0.13551532885
6231.24661486,5.65247637955,0.138898398293
6232.39822843,4.91149831004,0.155763088971
6233.54984199,4.89462329615,0.158905200702
6234.70145556,5.3877706426,0.155279188313
6235.85306912,5.23179905448,0.158819173919
6237.00468268,5.05718109482,0.155567229146
6238.15629625,5.09723940048,0.153477423502
6239.30790981,5.25315434327,0.154524716876
6240.45952338,4.82693901091,0.140914750298
6241.61113694,5.53708084598,0.144667288234
6242.76275051,5.63309255995,0.144790571233
6243.91436407,5.40658112678,0.140103683164
6245.06597764,5.03144770449,0.135353242809
6246.2175912,5.06299809359,0.134296635381
6247.36920477,5.47659369382,0.136477687318
6248.52081833,5.25669864676,0.131443118694
6249.67243189,4.89748150295,0.137918602858
6250.82404546,5.17069833283,0.14808686943
6251.97565902,5.37366013249,0.132634738541
6253.12727259,5.55831490318,0.134236565525
6254.27888615,5.41593237051,0.136589762019
6255.43049972,5.27962359348,0.14441359194
6256.58211328,5.17678479395,0.151066522889
6257.73372685,5.17669003214,0.152764360727
6258.88534041,5.17539565992,0.152026267467
6260.03695398,5.36889768974,0.150530476765
6261.18856754,5.54457496998,0.145966474648
6262.3401811,5.45654177698,0.141354876558
6263.49179467,5.44620532805,0.141536260723
6264.64340823,5.54655279191,0.143107076706
6265.7950218,5.25085994277,0.140102442393
6266.94663536,4.99787025967,0.136764636272
6268.09824893,5.43404352311,0.138291669586
6269.24986249,5.39198357272,0.135297027614
6270.40147606,4.64561255031,0.14255114516
6271.55308962,4.6956843736,0.132971938718
6272.70470319,4.74345809061,0.136710977066
6273.85631675,4.67297065572,0.134919882886
6275.00793031,4.51310483363,0.135593075555
6276.15954388,4.64617053327,0.141539139312
6277.31115744,4.96006823803,0.133549534124
6278.46277101,4.66788475227,0.13215728162
6279.61438457,4.82444873405,0.129062261281
6280.76599814,4.92302166389,0.129679536541
6281.9176117,5.01263722031,0.130424735283
6283.06922527,4.98232244053,0.13023373928
6284.22083883,4.71325501329,0.132213141126
6285.37245239,4.88046090527,0.140775817042
6286.52406596,4.74395519307,0.143849653286
6287.67567952,4.83911246255,0.14421642517
6288.82729309,5.18766916733,0.146314701142
6289.97890665,5.04375191684,0.14186109455
6291.13052022,5.02258191651,0.134837495697
6292.28213378,5.22560883183,0.133260988711
6293.43374735,4.95621370872,0.133717658583
6294.58536091,4.59528397017,0.143102295603
6295.73697448,5.03687983266,0.144461121738
6296.88858804,5.42231317558,0.148693457517
6298.0402016,4.67612214768,0.154678820624
6299.19181517,5.05587560529,0.168810920148
6300.34342873,5.01622705182,0.162712911585
6301.4950423,4.77659243132,0.150056766972
6302.64665586,5.22542989612,0.149706075479
6303.79826943,5.33524348256,0.148271032922
6304.94988299,5.21716761911,0.148752088079
6306.10149656,4.56632867826,0.146963425809
6307.25311012,4.67049361374,0.148303028268
6308.40472369,4.91478003331,0.149090421493
6309.55633725,4.98615261764,0.147680326703
6310.70795081,4.96792023345,0.136075603094
6311.85956438,4.71758388105,0.12682788101
6513.46485749,4.29355892296,0.127583601489
6514.77857282,4.58205596251,0.131233610389
6516.09228814,4.66215933894,0.131930129552
6517.40600346,4.84745309011,0.132918577296
6518.71971878,4.50810204528,0.135833024108
6520.03343411,4.3448004458,0.149390109029
6521.34714943,4.66099413924,0.135259068296
6522.66086475,4.73497770262,0.136160256758
6523.97458007,4.59067769912,0.134464718482
6525.2882954,4.54302309612,0.133134893298
6526.60201072,4.58526886436,0.13116904067
6527.91572604,4.70304932507,0.131660716826
6529.22944136,4.67350534527,0.134362611307
6530.54315669,4.53329809909,0.139248593478
6531.85687201,4.87289743045,0.145921641459
6533.17058733,4.80006318489,0.14563682663
6534.48430265,4.86037510711,0.145303505931
6535.79801798,4.95002719183,0.141896348987
6537.1117333,4.5744194311,0.133053854414
6538.42544862,4.9268873105,0.134050855206
6539.73916394,4.87821891494,0.134810744676
6541.05287926,4.6299297353,0.134515896146
6542.36659459,4.65092132931,0.13642186917
6543.68030991,4.55111279016,0.137105873091
6544.99402523,4.54403000653,0.137092150164
6546.30774055,4.4412886158,0.135219611781
6547.62145588,4.38974639626,0.132062825865
6548.9351712,4.64380148799,0.133673867642
6550.24888652,4.94013543519,0.140977715286
6551.56260184,4.42426140067,0.143107606102
6552.87631717,4.16726048717,0.144975214489
6554.19003249,4.76945882572,0.153697188848
6555.50374781,4.88667124496,0.146839398348
6556.81746313,4.38179010991,0.136245423274
6558.13117846,4.71681361046,0.134949016187
6559.44489378,4.54508720953,0.141197431001
6560.7586091,4.89869699523,0.157372865161
6562.07232442,5.02767152573,0.160044641996
6563.38603974,4.71891689915,0.158590226869
6564.69975507,4.85921573077,0.155967634193
6566.01347039,4.50765947057,0.145396315595
6567.32718571,4.4848006983,0.137322834293
6568.64090103,4.71255568172,0.137158341157
6569.95461636,4.61629038726,0.135694281103
6571.26833168,4.66176599801,0.134703624786
6572.582047,4.82312365688,0.134093479823
6573.89576232,4.6261816145,0.140451793853
6575.20947765,4.46790556738,0.145348984321
6576.52319297,4.83004603364,0.145012967012
6577.83690829,4.75309626676,0.144983304315
6579.15062361,4.31192127376,0.139765994951
6580.46433894,4.4073000953,0.136963598025
6581.77805426,4.27622704067,0.132622669976
6583.09176958,4.83492282584,0.135632002675
6584.4054849,4.48409607277,0.136255465246
6585.71920022,4.73323599112,0.13565703316
